date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:48	18794/18794	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:21%20GMT	http://my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/index.html	(from http://my.malloc.us/silverspring/page/2/)
14:04:50	19251/19251	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:23%20GMT	http://my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/index.html	(from http://my.malloc.us/silverspring/page/2/)
14:04:52	28187/28187	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:24%20GMT	http://my.malloc.us/silverspring/2008/01/more-sce-mind-games%e2%84%a2/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/01/more-sce-mind-games™/index.html	(from http://my.malloc.us/silverspring/page/2/)
14:04:54	99451/99451	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:26%20GMT	http://my.malloc.us/silverspring/page/3/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/page/3/index.html	(from http://my.malloc.us/silverspring/page/2/)
14:04:55	755/755	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/about/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/about/feed/index.html	(from http://my.malloc.us/silverspring/about/)
14:04:56	781/781	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/kirk-crypto-engine/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/kirk-crypto-engine/feed/index.html	(from http://my.malloc.us/silverspring/kirk-crypto-engine/)
14:04:57	782/782	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/motherboard-ics/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/motherboard-ics/feed/index.html	(from http://my.malloc.us/silverspring/motherboard-ics/)
14:04:59	771/771	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/nid-explained/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/nid-explained/feed/index.html	(from http://my.malloc.us/silverspring/nid-explained/)
14:04:59	775/775	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/pandora-exploit/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/pandora-exploit/feed/index.html	(from http://my.malloc.us/silverspring/pandora-exploit/)
14:05:00	769/769	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/psp-glossary/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/psp-glossary/feed/index.html	(from http://my.malloc.us/silverspring/psp-glossary/)
14:05:02	783/783	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/spock-crypto-engine/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/spock-crypto-engine/feed/index.html	(from http://my.malloc.us/silverspring/spock-crypto-engine/)
14:05:04	77215/77215	---MC-	200	added ('OK')	text/xml	etag:%22c0d7525b45193dc374affbbebc833bba%22	http://my.malloc.us/silverspring/category/code-snippets/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/category/code-snippets/feed/index.html	(from http://my.malloc.us/silverspring/category/code-snippets/)
14:05:06	35455/35455	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:38%20GMT	http://my.malloc.us/silverspring/2007/12/380-and-pandora/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/380-and-pandora/index.html	(from http://my.malloc.us/silverspring/category/code-snippets/)
14:05:08	54733/54733	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:40%20GMT	http://my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/index.html	(from http://my.malloc.us/silverspring/category/code-snippets/)
14:05:10	19117/19117	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:42%20GMT	http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/index.html	(from http://my.malloc.us/silverspring/category/code-snippets/)
14:05:12	36724/36724	---MC-	200	added ('OK')	text/xml	etag:%22c0d7525b45193dc374affbbebc833bba%22	http://my.malloc.us/silverspring/category/misc/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/category/misc/feed/index.html	(from http://my.malloc.us/silverspring/category/misc/)
14:05:13	5324/5324	---MC-	200	added ('OK')	text/xml	etag:%22c0d7525b45193dc374affbbebc833bba%22	http://my.malloc.us/silverspring/category/tech-docs/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/category/tech-docs/feed/index.html	(from http://my.malloc.us/silverspring/category/tech-docs/)
14:05:14	20954/20954	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:47%20GMT	http://my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/index.html	(from http://my.malloc.us/silverspring/category/tech-docs/)
14:05:16	18590/18590	---MC-	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:48%20GMT	http://my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/index.html	(from http://my.malloc.us/silverspring/category/tech-docs/)
14:05:16	3583/3583	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/08/sborps-random-fact-04/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/08/sborps-random-fact-04/feed/index.html	(from http://my.malloc.us/silverspring/2008/08/sborps-random-fact-04/comment-page-1/)
14:05:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:04:51%20GMT	http://my.malloc.us/silverspring/?p=44	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index49b1.html	(from http://my.malloc.us/silverspring/2008/08/sborps-random-fact-04/comment-page-1/)
14:05:19	22867/22867	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:51%20GMT	http://my.malloc.us/silverspring/2007/12/03g-model-psp/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/03g-model-psp/index.html	(from http://my.malloc.us/silverspring/2007/12/)
14:05:20	24866/24866	---M--	200	added ('OK')	text/html	date:Thu,%2025%20Aug%202011%2012:04:53%20GMT	http://my.malloc.us/silverspring/2007/11/finally/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/finally/index.html	(from http://my.malloc.us/silverspring/2007/11/)
14:05:20	799/799	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/10/hello-world/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/10/hello-world/feed/index.html	(from http://my.malloc.us/silverspring/2007/10/hello-world/)
14:05:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:04:54%20GMT	http://my.malloc.us/silverspring/?p=1	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexcff1.html	(from http://my.malloc.us/silverspring/2007/10/hello-world/)
14:05:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2025%20Aug%202011%2012:04:55%20GMT	http://my.malloc.us/silverspring/2007/10/hello-world/trackback/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/10/hello-world/trackback/index.html	(from http://my.malloc.us/silverspring/2007/10/hello-world/)
14:05:23	826/826	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/04/sborps-random-fact-03/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/04/sborps-random-fact-03/feed/index.html	(from http://my.malloc.us/silverspring/2008/04/sborps-random-fact-03/)
14:05:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:04:57%20GMT	http://my.malloc.us/silverspring/?p=30	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index5643.html	(from http://my.malloc.us/silverspring/2008/04/sborps-random-fact-03/)
14:05:25	6205/6205	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/02/sborps-random-fact-02/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/02/sborps-random-fact-02/feed/index.html	(from http://my.malloc.us/silverspring/2008/02/sborps-random-fact-02/)
14:05:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:04:59%20GMT	http://my.malloc.us/silverspring/?p=26	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index88b9.html	(from http://my.malloc.us/silverspring/2008/02/sborps-random-fact-02/)
14:05:27	826/826	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/02/sborps-random-fact-01/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/02/sborps-random-fact-01/feed/index.html	(from http://my.malloc.us/silverspring/2008/02/sborps-random-fact-01/)
14:05:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:01%20GMT	http://my.malloc.us/silverspring/?p=25	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index970c.html	(from http://my.malloc.us/silverspring/2008/02/sborps-random-fact-01/)
14:05:29	6663/6663	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/08/psp-3000-03g-a-step-closer-to-reality/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/08/psp-3000-03g-a-step-closer-to-reality/feed/index.html	(from http://my.malloc.us/silverspring/2008/08/psp-3000-03g-a-step-closer-to-reality/)
14:05:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:03%20GMT	http://my.malloc.us/silverspring/?p=43	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index4170.html	(from http://my.malloc.us/silverspring/2008/08/psp-3000-03g-a-step-closer-to-reality/)
14:05:31	8893/8893	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/08/clarification-of-new-ta-088-models/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/08/clarification-of-new-ta-088-models/feed/index.html	(from http://my.malloc.us/silverspring/2008/08/clarification-of-new-ta-088-models/)
14:05:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:05%20GMT	http://my.malloc.us/silverspring/?p=41	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexcbb6.html	(from http://my.malloc.us/silverspring/2008/08/clarification-of-new-ta-088-models/)
14:05:32	2281/2281	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/01/03g-model-psp-revisited/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/01/03g-model-psp-revisited/feed/index.html	(from http://my.malloc.us/silverspring/2008/01/03g-model-psp-revisited/)
14:05:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:07%20GMT	http://my.malloc.us/silverspring/?p=22	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index0345.html	(from http://my.malloc.us/silverspring/2008/01/03g-model-psp-revisited/)
14:05:35	5285/5285	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/12/updater-versions/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/updater-versions/feed/index.html	(from http://my.malloc.us/silverspring/2007/12/updater-versions/)
14:05:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:09%20GMT	http://my.malloc.us/silverspring/?p=19	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index5831.html	(from http://my.malloc.us/silverspring/2007/12/updater-versions/)
14:05:37	839/839	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/12/the-mind-games-sce-play/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/the-mind-games-sce-play/feed/index.html	(from http://my.malloc.us/silverspring/2007/12/the-mind-games-sce-play/)
14:05:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:11%20GMT	http://my.malloc.us/silverspring/?p=18	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index0735.html	(from http://my.malloc.us/silverspring/2007/12/the-mind-games-sce-play/)
14:05:38	868/868	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/08/nids-sce-trickery-fake-names/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/08/nids-sce-trickery-fake-names/feed/index.html	(from http://my.malloc.us/silverspring/2008/08/nids-sce-trickery-fake-names/)
14:05:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:13%20GMT	http://my.malloc.us/silverspring/?p=42	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexfbd5.html	(from http://my.malloc.us/silverspring/2008/08/nids-sce-trickery-fake-names/)
14:05:40	5609/5609	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/07/some-very-significant-nids/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/07/some-very-significant-nids/feed/index.html	(from http://my.malloc.us/silverspring/2008/07/some-very-significant-nids/)
14:05:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:14%20GMT	http://my.malloc.us/silverspring/?p=40	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index3ba0.html	(from http://my.malloc.us/silverspring/2008/07/some-very-significant-nids/)
14:05:41	797/797	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/07/more-nids/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/07/more-nids/feed/index.html	(from http://my.malloc.us/silverspring/2008/07/more-nids/)
14:05:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:15%20GMT	http://my.malloc.us/silverspring/?p=39	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexba52.html	(from http://my.malloc.us/silverspring/2008/07/more-nids/)
14:05:44	1583/1583	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/06/scehvauth_library/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/06/scehvauth_library/feed/index.html	(from http://my.malloc.us/silverspring/2008/06/scehvauth_library/)
14:05:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:18%20GMT	http://my.malloc.us/silverspring/?p=37	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index4837.html	(from http://my.malloc.us/silverspring/2008/06/scehvauth_library/)
14:05:45	818/818	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/05/more-devkit-nids/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/05/more-devkit-nids/feed/index.html	(from http://my.malloc.us/silverspring/2008/05/more-devkit-nids/)
14:05:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:20%20GMT	http://my.malloc.us/silverspring/?p=35	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index5c90.html	(from http://my.malloc.us/silverspring/2008/05/more-devkit-nids/)
14:05:47	850/850	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/05/last-remaining-idstorage-nid/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/05/last-remaining-idstorage-nid/feed/index.html	(from http://my.malloc.us/silverspring/2008/05/last-remaining-idstorage-nid/)
14:05:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:21%20GMT	http://my.malloc.us/silverspring/?p=34	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index1e7e.html	(from http://my.malloc.us/silverspring/2008/05/last-remaining-idstorage-nid/)
14:05:48	819/819	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/05/new-395-lib-nids/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/05/new-395-lib-nids/feed/index.html	(from http://my.malloc.us/silverspring/2008/05/new-395-lib-nids/)
14:05:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:23%20GMT	http://my.malloc.us/silverspring/?p=33	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexdd23.html	(from http://my.malloc.us/silverspring/2008/05/new-395-lib-nids/)
14:05:50	814/814	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/05/psp-libdoc-update/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/05/psp-libdoc-update/feed/index.html	(from http://my.malloc.us/silverspring/2008/05/psp-libdoc-update/)
14:05:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:24%20GMT	http://my.malloc.us/silverspring/?p=32	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index6c46.html	(from http://my.malloc.us/silverspring/2008/05/psp-libdoc-update/)
14:05:52	6835/6835	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/11/the-psp-slim-couldve-been-a-gamers-dream-handheld/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/the-psp-slim-couldve-been-a-gamers-dream-handheld/feed/index.html	(from http://my.malloc.us/silverspring/2007/11/the-psp-slim-couldve-been-a-gamers-dream-handheld/)
14:05:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:26%20GMT	http://my.malloc.us/silverspring/?p=16	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index0e62.html	(from http://my.malloc.us/silverspring/2007/11/the-psp-slim-couldve-been-a-gamers-dream-handheld/)
14:05:53	868/868	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/07/new-nand-flash-device-support-added/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/07/new-nand-flash-device-support-added/feed/index.html	(from http://my.malloc.us/silverspring/2008/07/new-nand-flash-device-support-added/)
14:05:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:27%20GMT	http://my.malloc.us/silverspring/?p=38	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexb93f.html	(from http://my.malloc.us/silverspring/2008/07/new-nand-flash-device-support-added/)
14:05:55	876/876	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/04/nand-set_encryption_seed-nid/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/04/nand-set_encryption_seed-nid/feed/index.html	(from http://my.malloc.us/silverspring/2008/04/nand-set_encryption_seed-nid/)
14:05:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:29%20GMT	http://my.malloc.us/silverspring/?p=29	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index9cd7.html	(from http://my.malloc.us/silverspring/2008/04/nand-set_encryption_seed-nid/)
14:05:56	847/847	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/feed/index.html	(from http://my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/)
14:05:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:31%20GMT	http://my.malloc.us/silverspring/?p=28	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index3c55.html	(from http://my.malloc.us/silverspring/2008/04/umd-firmware-version-checker/)
14:05:59	3500/3500	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/feed/index.html	(from http://my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/)
14:06:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:33%20GMT	http://my.malloc.us/silverspring/?p=27	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index1c4a.html	(from http://my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/)
14:06:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:35%20GMT	http://my.malloc.us/silverspring/2008/04/02/umd-firmware-version-checker/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/04/02/umd-firmware-version-checker/index.html	(from http://my.malloc.us/silverspring/2008/02/sces-battery-emulator-strange-nid/)
14:06:02	2719/2719	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2008/01/more-sce-mind-games%e2%84%a2/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2008/01/more-sce-mind-games™/feed/index.html	(from http://my.malloc.us/silverspring/2008/01/more-sce-mind-games%e2%84%a2/)
14:06:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:36%20GMT	http://my.malloc.us/silverspring/?p=23	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index40a0.html	(from http://my.malloc.us/silverspring/2008/01/more-sce-mind-games%e2%84%a2/)
